env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
0,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.129991e-05,0.0,-0.0,0.0,-2.129991e-05,-0.0,0.11894312,0.69889617,0.010193294,0.17693864,0.07562677,1.1856263,1.0,0.5671727,-6.044723,0.12962963,2.1358392,0.0,0.0,0.0,0.0,0.0,0,17.264986,9.906845,6.6098685,0.4406443,4.269971,17.12458,0.0,0.0,6.129505,0.0
1,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.3989873e-05,0.0,-0.0,0.0,-2.3989873e-05,-0.0,0.17868039,0.8399629,0.06455733,0.7077556,0.1090789,1.7390631,1.0,0.75718087,-6.0586705,0.125,2.5350285,0.0,0.0,0.0,0.0,0.0,0,17.25226,9.819695,6.160915,0.4388937,4.6628065,16.451164,0.0,0.0,5.4184265,0.0
2,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.3682851e-05,0.0,-0.0,0.0,-2.3682851e-05,-0.0,0.12076944,0.8796796,0.060322322,0.5664806,0.08598844,0.82423955,1.0,1.8729393,-5.844269,0.12962963,2.3256798,0.0,0.0,0.0,0.0,0.0,0,18.548409,10.129701,7.347089,0.7385037,4.6423917,17.1206,0.0,0.0,3.6628928,0.0
3,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.3587932e-05,0.0,-0.0,0.0,-2.3587932e-05,-0.0,0.13252646,0.9078566,0.029692592,0.33571756,0.06983067,0.5814803,1.0,1.9882987,-6.423144,0.13425925,2.321308,0.0,0.0,0.0,0.0,0.0,0,17.630568,8.647037,7.7538867,0.65356636,5.5447893,17.414986,0.0,0.0,6.129749,0.0
0,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.5119609e-05,0.0,-0.0,0.0,-2.5119609e-05,-0.0,0.10785516,0.70335484,0.028073192,0.32142508,0.07249045,1.2335106,1.0,0.7252374,-5.8265405,0.12962963,2.1664793,0.0,0.0,0.0,0.0,0.0,0,17.27764,10.017906,6.840016,0.38102508,3.7310476,17.096287,0.0,0.0,6.6532664,0.0
1,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.4199668e-05,0.0,-0.0,0.0,-2.4199668e-05,-0.0,0.15389937,0.8702605,0.092827305,1.0835273,0.12105375,1.5626917,1.0,1.0185639,-5.843729,0.125,2.595914,0.0,0.0,0.0,0.0,0.0,0,16.550957,9.357785,6.7179317,0.40147898,4.17684,16.914259,0.0,0.0,5.6155868,0.0
2,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.0078258e-05,0.0,-0.0,0.0,-3.0078258e-05,-0.0,0.108533725,0.84887946,0.05237598,0.5567249,0.09821685,0.9626531,1.0,1.7609198,-5.7278385,0.12962963,2.3755896,0.0,0.0,0.0,0.0,0.0,0,18.131233,9.6223345,7.8729744,0.5799895,3.8652189,17.311283,0.0,0.0,3.7757301,0.0
3,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.950984e-05,0.0,-0.0,0.0,-2.950984e-05,-0.0,0.13414714,0.87167805,0.026086666,0.42978266,0.07831111,0.61548275,1.0,1.9352256,-6.2992535,0.13425925,2.3936574,0.0,0.0,0.0,0.0,0.0,0,17.540085,8.670021,7.9339066,0.521846,4.4355927,17.348253,0.0,0.0,6.5277653,0.0
0,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.1062857e-05,0.0,-0.0,0.0,-3.1062857e-05,-0.0,0.09227395,0.7300496,0.03782823,0.4925767,0.083882,1.3002349,1.0,0.73462003,-5.6370068,0.12962963,2.2271144,0.0,0.0,0.0,0.0,0.0,0,17.449041,9.878723,6.605616,0.4840639,4.2852354,17.123026,0.0,0.0,6.9862843,0.0
1,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.977389e-05,0.0,-0.0,0.0,-2.977389e-05,-0.0,0.12938902,0.90651596,0.09784359,1.2448797,0.13750044,1.637533,1.0,1.028315,-5.5431128,0.12962963,2.656452,0.0,0.0,0.0,0.0,0.0,0,16.465527,9.134808,6.767528,0.45829508,4.4571934,16.909636,0.0,0.0,5.59379,0.0
