env,step,row,release_row,pinned,released,reward,r_contact,r_hold,r_bonus,r_act,r_cross,cross,cross_any,c_plate,c_sponge,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_ok,sponge_ok,cert,cert_run,new_cert,dropped,drop_plate,drop_sponge,new_drop,success,done,act_abs_mean,res_arm_max_rad,res_fin_max_rad,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky,gapL_idx_mid_cm,gapL_mid_ring_cm,gapL_ring_pinky_cm,d3L_idx_mid_cm,d3L_mid_ring_cm,d3L_ring_pinky_cm,gapR_idx_mid_cm,gapR_mid_ring_cm,gapR_ring_pinky_cm,d3R_idx_mid_cm,d3R_mid_ring_cm,d3R_ring_pinky_cm
3,55,56,48,0,1.0,0.117817655,0.28,-0.16217346,0.0,-8.8783345e-06,-0.0,0.0,0.0,2.0,0.8,0.33067548,3.1058593,0.105171315,1.9583757,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0763207,0.043043595,0.3575433,13.122091,6.5490475,4.7864327,2.8081524,1.6304317,3.268224,0.39771634,5.3601165,2.2852254,1.4517885,1.7969214,1.2552812,3.9512706,1.9558476,1.8589307,4.5101724,1.9103028,1.9967996,2.7331443,2.1830044,2.1437502,4.0038977
0,56,57,48,0,1.0,0.06463384,0.28,-0.21216123,0.0,-8.482462e-06,-0.0031964544,0.0031964544,1.0,2.0,0.8,0.3820874,3.7938464,0.12435317,1.917175,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07450935,0.044680964,0.3515952,11.771275,7.0075903,4.198685,4.4543395,1.9646091,4.4933167,0.27347985,5.9791822,1.8383712,1.8809433,1.7297168,0.98082125,4.3535476,1.9053761,1.6076572,4.8352675,1.9230306,2.0159445,2.7139761,2.2030058,2.180805,4.0000844
1,56,57,50,0,1.0,0.028144196,0.28,-0.2412441,0.0,-8.8861325e-06,-0.010602828,0.010602828,1.0,2.0,0.8,0.37328786,3.9106936,0.14753217,2.310088,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.076408945,0.043502536,0.3536811,12.035979,7.38566,3.9276686,4.447917,1.7383461,4.444468,0.41231325,4.9509544,1.7821523,2.111101,1.7514322,0.936383,4.371029,1.90138,1.5783248,4.860218,1.914718,2.0420828,2.6281,2.1813982,2.1961255,3.8882997
2,56,57,49,0,1.0,0.049830813,0.26,-0.20716403,0.0,-7.989086e-06,-0.0029971513,0.0029971513,1.0,2.0,0.6,0.4123387,3.8972588,0.09928513,1.6879022,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07252027,0.043126248,0.33684325,12.287063,7.801122,3.548599,4.324121,2.5808198,3.5234482,0.0,4.0207834,2.2812557,0.0,1.8256899,0.98201704,4.2725487,1.9549052,1.6442416,4.7787895,1.9182734,2.0103426,2.7875385,2.2070615,2.1761324,4.0927076
3,56,57,48,0,1.0,0.10805032,0.28,-0.17194103,0.0,-8.6543805e-06,-0.0,0.0,0.0,2.0,0.8,0.33886728,3.1945686,0.111807264,1.9908794,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.074855216,0.043634497,0.36153808,13.178113,6.739894,4.926133,3.6599913,1.4850274,3.09048,0.2907724,5.7506456,2.162722,0.94168055,1.7989795,1.2099485,3.9947093,1.9656498,1.8443635,4.5519466,1.9128039,1.9984275,2.7206912,2.1849992,2.1479437,3.9999611
0,57,58,48,0,1.0,5.0401173,0.28,-0.22830646,5.0,-8.381504e-06,-0.011567492,0.011567492,1.0,2.0,0.8,0.38281295,3.9915311,0.1299405,2.0108304,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.073970355,0.045304563,0.3551938,11.862408,6.968389,3.8048437,4.5847187,3.0402286,4.563689,0.041879855,5.4576173,1.985397,1.5882552,1.7351757,0.93059504,4.409047,1.9186345,1.5816078,4.879219,1.9236147,2.0192735,2.6983738,2.2024138,2.1832573,3.978345
1,57,58,50,0,1.0,0.0075125787,0.28,-0.25404066,0.0,-8.533287e-06,-0.018438231,0.018438231,1.0,2.0,0.8,0.37804753,4.0165567,0.15081014,2.419968,1.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07462556,0.04415545,0.35760006,12.193684,7.1666636,3.72429,4.7142153,2.4798326,4.419452,0.2807761,5.039813,1.613611,2.1665337,1.7585982,0.88937056,4.419539,1.9183695,1.5581222,4.902277,1.9168347,2.0462863,2.6013963,2.1795764,2.2028391,3.8716056
2,57,58,49,0,1.0,0.034170393,0.26,-0.21595816,0.0,-8.013282e-06,-0.00986342,0.00986342,1.0,2.0,0.6,0.42538998,3.8843822,0.10812816,1.7671907,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07273828,0.043803774,0.33975798,12.210788,7.637459,3.432362,4.4875016,2.6414518,3.3843424,0.0,4.353947,2.1504233,0.0,1.8314239,0.94081944,4.3124256,1.9694014,1.6248885,4.808111,1.922512,2.011101,2.7761877,2.2111201,2.177422,4.0887914
3,57,58,48,0,1.0,5.09511,0.28,-0.18488167,5.0,-8.721034e-06,-0.0,0.0,0.0,2.0,0.8,0.35023758,3.3329573,0.12092108,2.0088832,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.07485572,0.044227865,0.3653557,13.200577,7.736195,5.230194,4.1669083,1.1782401,2.8379443,0.40726933,7.0558133,2.2729802,0.7968971,1.7972175,1.1685066,4.0361414,1.9707665,1.8361827,4.5921454,1.9159704,2.001296,2.709362,2.1879942,2.1535635,3.9889178
0,58,59,48,0,1.0,0.028665759,0.3,-0.2510165,0.0,-8.497493e-06,-0.020309258,0.020309258,1.0,2.0,1.0,0.40368629,4.0644126,0.1385398,2.2447865,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07456387,0.04588942,0.35829863,11.690879,6.7941885,4.2364182,4.621232,2.230795,4.8365726,0.5383837,4.865436,1.4717644,0.9942372,1.7448376,0.87814444,4.4632783,1.9359022,1.55518,4.921664,1.9250922,2.029074,2.6594558,2.197679,2.1935663,3.9488032
1,58,59,50,0,1.0,0.0003358964,0.3,-0.2736106,0.0,-8.4340845e-06,-0.02604509,0.02604509,1.0,2.0,1.0,0.39690173,4.022594,0.16337503,2.6482337,1.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07432357,0.044806242,0.36141667,12.091018,7.5260205,3.8605003,4.570848,1.9667978,4.57202,0.5010665,4.438854,1.5345557,1.4164886,1.763076,0.84372944,4.4691005,1.930673,1.5358876,4.942607,1.9207776,2.052894,2.5809653,2.1814952,2.204887,3.8483262
2,58,59,49,0,1.0,5.0167117,0.26,-0.22427265,5.0,-7.94203e-06,-0.019007519,0.019007519,1.0,2.0,0.6,0.43738908,3.868023,0.11824783,1.8392454,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.07233832,0.044464752,0.3425742,12.116438,7.6286488,3.5345752,3.8353422,2.76016,3.2629628,0.0,4.66185,2.0373154,0.0,1.8332527,0.88595486,4.363071,1.9791303,1.5988564,4.8472924,1.9266055,2.0120158,2.7646244,2.2154186,2.1787703,4.084061
3,58,59,48,0,1.0,0.10684849,0.3,-0.19314279,0.0,-8.732408e-06,-0.0,0.0,0.0,2.0,1.0,0.35586637,3.439299,0.13059045,1.9912726,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.074757524,0.044778053,0.3686287,12.516179,8.072978,3.6407106,2.1064835,1.8250077,2.9151452,1.1349573,6.6072164,2.1367095,0.7733103,1.7912484,1.0934554,4.112356,1.9708134,1.7940259,4.657769,1.9176469,2.0032623,2.7007446,2.1892614,2.158235,3.9870996
0,59,60,48,0,1.0,-0.015426997,0.28,-0.26626086,0.0,-8.754722e-06,-0.029157382,0.029157382,1.0,2.0,0.8,0.4115874,4.1369576,0.14460048,2.40732,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.075495474,0.046489,0.36152208,11.703842,6.9358764,3.4708216,4.660263,2.4308374,4.453093,0.34254158,5.420693,1.6475064,1.7109035,1.7421577,0.8250557,4.517573,1.9419491,1.5291636,4.9691405,1.9269891,2.038422,2.6270502,2.1943862,2.2032008,3.9263823
1,59,60,50,0,1.0,4.982949,0.3,-0.28278083,5.0,-8.785337e-06,-0.034261774,0.034261774,1.0,2.0,1.0,0.4099472,3.965558,0.17143875,2.7831278,1.0,1.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0754864,0.045463942,0.3653343,12.058093,7.1951632,3.79184,4.6483364,2.3738601,4.4951434,0.6012601,4.8828354,1.7512196,0.5744777,1.7678655,0.7944293,4.5205398,1.9439869,1.5150738,4.9861717,1.9226134,2.0611367,2.5524669,2.180112,2.2132428,3.8248534
2,59,60,49,0,1.0,0.004084667,0.26,-0.22866015,0.0,-7.87163e-06,-0.0272473,0.0272473,1.0,2.0,0.6,0.44761854,3.8129878,0.12147965,1.9147239,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07195683,0.04505179,0.34484977,11.95405,7.6416554,3.1296096,4.0684905,2.4733644,3.2768924,0.0,4.818045,2.2004426,0.0,1.8371593,0.83651614,4.410992,1.9905164,1.5741769,4.883804,1.9297808,2.0153,2.7478046,2.2205138,2.1806462,4.069812
3,59,60,48,0,1.0,0.08008885,0.28,-0.19990222,0.0,-8.929688e-06,-0.0,0.0,0.0,2.0,0.8,0.3686716,3.4019973,0.13974491,2.0539641,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07526185,0.045262016,0.37198937,12.350064,7.5944796,2.916186,5.4362607,2.1687427,2.8276749,1.2166146,6.1494746,2.2764168,0.40841112,1.7862644,1.002514,4.203355,1.9658847,1.7368383,4.737347,1.9190848,2.0101838,2.683062,2.1908288,2.167671,3.972216
0,60,61,48,0,1.0,-0.034455147,0.28,-0.27583164,0.0,-8.295197e-06,-0.03861521,0.03861521,1.0,2.0,0.8,0.4118459,4.1614857,0.15225095,2.5346627,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07350909,0.04704154,0.36472252,11.605959,7.0413356,3.4001193,4.522104,2.6423492,4.6600704,0.2987522,6.1187873,1.4042974,1.8009634,1.7402735,0.7683087,4.573821,1.9461604,1.5053594,5.0186353,1.930011,2.043718,2.611941,2.196676,2.209163,3.9236088
1,60,61,50,0,1.0,-0.024835339,0.3,-0.2808662,0.0,-8.923579e-06,-0.04396022,0.04396022,1.0,2.0,1.0,0.41398928,3.939215,0.16782643,2.7690299,1.0,1.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07578921,0.04607619,0.37133095,11.738417,7.149122,3.205726,4.70383,2.7847872,4.3250356,0.8291368,5.541527,1.3398235,0.6752245,1.7682616,0.7420685,4.5765057,1.9517757,1.4912552,5.0337296,1.9228674,2.060029,2.5464325,2.1804998,2.2140927,3.8271286
2,60,61,49,0,1.0,-0.009533277,0.26,-0.23397364,0.0,-7.7240875e-06,-0.035551906,0.035551906,1.0,2.0,0.6,0.4592509,3.7221887,0.12187057,2.0516763,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07114652,0.045617715,0.3489745,11.995927,7.5667634,2.9400508,4.0507784,2.5716686,3.2662208,0.0,4.556948,1.8528873,0.0,1.8406249,0.78668857,4.457383,2.001089,1.5500287,4.920917,1.9307189,2.0205424,2.7260125,2.2195292,2.1859121,4.0537076
3,60,61,48,0,1.0,0.047345802,0.28,-0.22217928,0.0,-8.623544e-06,-0.010466296,0.010466296,1.0,2.0,0.8,0.3849379,3.6572678,0.14722468,2.1255045,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07537312,0.045890808,0.37458462,12.01331,7.6053786,3.350211,4.9875727,2.4489973,2.6681962,1.6246608,6.333489,1.757298,0.0,1.7859929,0.9372022,4.2700233,1.968923,1.7120265,4.796835,1.919546,2.013231,2.6658363,2.1904993,2.174196,3.9685938
0,61,62,48,0,1.0,-0.049171366,0.28,-0.27678353,0.0,-8.167643e-06,-0.052379675,0.052379675,1.0,2.0,0.8,0.41544437,4.1183705,0.14984296,2.5908623,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.072967626,0.047583785,0.3676999,11.937259,7.4078217,2.64239,4.475616,2.6335254,4.7554073,0.26978782,5.411468,1.3783014,1.7741606,1.7346531,0.70481,4.6394696,1.9460032,1.4713678,5.0742927,1.931122,2.0510569,2.5898352,2.1980567,2.2158754,3.9090137
1,61,62,50,0,1.0,-0.0855949,0.26,-0.28771323,0.0,-8.815943e-06,-0.057872843,0.057872843,1.0,2.0,0.6,0.42904758,3.9330494,0.16693512,2.8413017,1.0,1.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07526602,0.046662297,0.37739885,11.480249,7.3431535,2.6430874,4.1063576,2.6834955,4.520358,0.41798013,5.556952,1.2914089,0.085041665,1.7688327,0.67769176,4.6441307,1.9588388,1.4626067,5.0911427,1.9263059,2.0667276,2.5202951,2.1851118,2.2183228,3.8054137
2,61,62,49,0,1.0,-0.01985312,0.26,-0.2359737,0.0,-7.5644675e-06,-0.043871846,0.043871846,1.0,2.0,0.6,0.4672513,3.6107378,0.11934975,2.1757305,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.070264176,0.046155013,0.35409963,12.030833,7.473501,3.0972166,4.039151,2.3969433,3.3591776,0.0,4.837065,1.8269227,0.0,1.8436912,0.7367689,4.5039573,2.0106483,1.5271374,4.958659,1.9316063,2.025523,2.7041361,2.219632,2.1899626,4.035266
3,61,62,48,0,1.0,0.029290842,0.28,-0.22910105,0.0,-8.783234e-06,-0.021599328,0.021599328,1.0,2.0,0.8,0.39996612,3.6922038,0.15823269,2.0988226,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07576688,0.046510167,0.3770441,11.808233,7.87848,2.821357,4.9274774,2.5859818,2.665264,1.8301228,6.389101,2.1283803,0.0,1.7880507,0.870404,4.339328,1.9760631,1.6809751,4.857916,1.920005,2.0207152,2.6454554,2.1907275,2.1859653,3.9506078
0,62,63,48,0,1.0,-0.07045724,0.28,-0.28663588,0.0,-8.0096825e-06,-0.06381336,0.06381336,1.0,2.0,0.8,0.4293927,4.2112274,0.1475095,2.6369781,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07235143,0.048125766,0.37165457,11.620941,7.308711,2.5853457,4.2841353,2.3447022,4.8762746,0.12016518,5.5213246,1.4643093,1.2342758,1.7344396,0.6513458,4.6956115,1.9502189,1.4486611,5.1211014,1.93239,2.059745,2.5549464,2.2030997,2.2202013,3.8792007
1,62,63,50,0,1.0,-0.10518639,0.26,-0.29463172,0.0,-8.164852e-06,-0.07054649,0.07054649,1.0,2.0,0.6,0.4442427,3.9184926,0.16597566,2.9230494,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.073651776,0.047308452,0.38267985,11.492831,7.3333397,2.7041893,4.0904207,3.1113782,4.8914332,0.49560368,5.1207595,1.1875027,0.2619898,1.7731607,0.6176237,4.705622,1.9683248,1.4386461,5.1441994,1.929389,2.0717256,2.499795,2.1883695,2.222196,3.7898314
2,62,63,49,0,1.0,-0.027239455,0.26,-0.23260944,0.0,-7.4718605e-06,-0.05462254,0.05462254,1.0,2.0,0.6,0.46713176,3.4508874,0.11083985,2.3114429,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.069678694,0.046670012,0.35921943,11.923287,8.093277,2.2461765,3.3947523,2.2931588,3.3191593,0.0,4.389568,1.8324244,0.0,1.8399175,0.67226475,4.565865,2.0116227,1.5009449,5.0108852,1.9324787,2.0335464,2.6757457,2.2187943,2.195369,4.0021634
3,62,63,48,0,1.0,0.01574869,0.28,-0.23149888,0.0,-8.64815e-06,-0.03274378,0.03274378,1.0,2.0,0.8,0.41094357,3.7406502,0.1730148,1.9695349,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07525177,0.047127016,0.38050044,11.939091,7.3645444,2.9729698,4.3935785,2.383582,2.7189667,1.7067541,6.307386,1.4236706,0.0,1.7871767,0.8035373,4.403724,1.9805374,1.6530778,4.912693,1.9220315,2.024314,2.6243188,2.1961834,2.191324,3.9323926
0,63,64,48,0,1.0,-0.08362542,0.28,-0.2896679,0.0,-7.901025e-06,-0.07394961,0.07394961,1.0,2.0,0.8,0.43579015,4.230702,0.14780419,2.6446846,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0720858,0.04866435,0.37704045,11.673899,6.8457837,3.1616433,4.1232457,3.0446944,4.9307246,0.09448626,5.8502045,1.1316867,1.3062689,1.7417454,0.5980838,4.749676,1.9692723,1.4373277,5.1667285,1.9334465,2.0627835,2.5380597,2.2061741,2.2245557,3.8693197
1,63,64,50,0,1.0,-0.11988938,0.26,-0.29938674,0.0,-8.132827e-06,-0.0804945,0.0804945,1.0,2.0,0.6,0.4566624,3.9284694,0.16312988,2.9603033,1.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07294594,0.047951188,0.38795775,11.571503,7.127512,2.5764174,4.3954463,3.2005796,4.7645593,0.44741073,5.2787285,1.0728656,0.0,1.7765839,0.5660988,4.7579217,1.9807119,1.4264011,5.188674,1.9317031,2.0795233,2.4668083,2.1932337,2.22813,3.762724
2,63,64,49,0,1.0,-0.037669636,0.26,-0.23053275,0.0,-7.2512853e-06,-0.06712963,0.06712963,1.0,2.0,0.6,0.46698344,3.3230786,0.105891764,2.4232004,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.068546206,0.04715391,0.36430222,12.082707,8.0901985,2.196928,3.4547062,2.3145258,2.9930153,0.0,5.41575,1.4847267,0.0,1.8379436,0.6101802,4.6232266,2.0152693,1.4805629,5.0601563,1.9342303,2.0391426,2.6500442,2.2174482,2.2016883,3.9785597
3,63,64,48,0,1.0,0.009270176,0.28,-0.22586562,0.0,-8.453802e-06,-0.044855755,0.044855755,1.0,2.0,0.8,0.42011583,3.611605,0.18567786,1.8767384,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07455419,0.04772562,0.3861861,11.884879,7.9513993,2.2045124,4.4835706,3.1046734,2.8273795,1.6473904,6.1836667,1.550152,0.0,1.7854866,0.7308655,4.474132,1.9830005,1.6161873,4.9722996,1.923693,2.0311713,2.5972524,2.1993804,2.1998792,3.9038255
0,64,65,48,0,1.0,-0.101236016,0.28,-0.29701227,0.0,-7.75818e-06,-0.08421599,0.08421599,1.0,2.0,0.8,0.44666967,4.2768955,0.15029918,2.6785052,1.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07135695,0.049189772,0.3823565,11.415462,6.4566627,3.1084723,3.9845996,2.714712,4.616539,0.09751971,6.135616,1.3097159,0.8332216,1.7479457,0.54296106,4.8079267,1.9855129,1.4276145,5.2168565,1.9365118,2.0673475,2.5151207,2.207632,2.22979,3.8489923
1,64,65,50,0,1.0,-0.11497808,0.28,-0.30469567,0.0,-8.030908e-06,-0.090274386,0.090274386,1.0,2.0,0.8,0.46653804,3.9182928,0.1621563,3.0321474,1.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07251184,0.048577055,0.39324793,11.364769,6.9410524,2.958351,4.2813263,2.986631,4.690699,0.61617255,5.2851615,0.77433217,0.0,1.7844688,0.51342773,4.8088427,1.9976186,1.4173889,5.23276,1.9342847,2.084861,2.4411871,2.19555,2.2324383,3.7422423
2,64,65,49,0,1.0,-0.046800204,0.26,-0.2289669,0.0,-7.024422e-06,-0.07782626,0.07782626,1.0,2.0,0.6,0.46613845,3.2070408,0.105170034,2.5157545,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06756431,0.04762782,0.36935377,12.315829,8.07334,2.4002323,3.2425864,2.1649694,2.9695075,0.0,5.3536816,1.3286682,0.0,1.8354774,0.55685824,4.671856,2.0175154,1.4642762,5.103333,1.9351863,2.0462677,2.6196487,2.2176263,2.207767,3.9463773
3,64,65,48,0,1.0,-0.0027852096,0.28,-0.22655381,0.0,-8.22994e-06,-0.05622317,0.05622317,1.0,2.0,0.8,0.42814755,3.5380282,0.19720541,1.8662829,1.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07352844,0.048317052,0.39178565,12.352044,7.640753,1.8038833,4.261586,2.178615,2.7407856,1.403858,5.133044,1.709058,0.0,1.7859306,0.66266096,4.5376697,1.989014,1.585459,5.024755,1.9255235,2.0394592,2.5558465,2.2031152,2.2045598,3.850896
0,65,66,48,0,1.0,-0.12053945,0.28,-0.3060189,0.0,-7.664293e-06,-0.094512895,0.094512895,1.0,2.0,0.8,0.46220696,4.296254,0.15478036,2.7391872,1.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07093228,0.049707986,0.38763577,11.133794,6.456095,3.1812944,3.8824239,3.0972188,4.542415,0.0,6.9123287,1.0927876,0.809386,1.7544385,0.48792398,4.8669004,2.0022328,1.4174979,5.2687597,1.9381821,2.0681098,2.5052674,2.2086787,2.2321658,3.8468792
1,65,66,50,0,1.0,-0.14670336,0.26,-0.30704004,0.0,-8.186866e-06,-0.09965514,0.09965514,1.0,2.0,0.6,0.4741779,3.9455695,0.15869673,3.0308566,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07303339,0.049191207,0.39879873,11.395372,6.583325,3.161736,4.4815903,2.7321339,4.1266785,0.46583766,6.29242,1.0350285,0.0,1.7910738,0.46107584,4.860751,2.0134976,1.4114901,5.276773,1.9360735,2.0899997,2.410429,2.1965199,2.2385502,3.7186594
2,65,66,49,0,1.0,-0.05458503,0.26,-0.22762309,0.0,-6.9014036e-06,-0.086955026,0.086955026,1.0,2.0,0.6,0.46695074,3.1454287,0.10542768,2.545141,1.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.066916846,0.04809418,0.37434462,12.482331,8.252607,1.6474565,3.7350433,2.4421442,2.8190868,0.0,5.9320006,1.4499958,0.0,1.8326952,0.50858593,4.7173643,2.0203779,1.4545258,5.144213,1.9361354,2.052892,2.5962532,2.2198398,2.212873,3.9171078
3,65,66,48,0,1.0,-0.009964049,0.28,-0.22094257,0.0,-7.958594e-06,-0.06901352,0.06901352,1.0,2.0,0.8,0.43168458,3.398544,0.20717564,1.8260055,1.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07255834,0.04888972,0.39720201,11.646376,7.9149575,1.6710399,3.6966684,2.3320448,2.7985144,1.6560622,6.100738,1.460017,0.0,1.7860215,0.5859189,4.6083803,1.9953523,1.555734,5.0837927,1.9267656,2.0452938,2.5225685,2.2050407,2.2109396,3.8164763
0,66,67,48,0,1.0,-0.16392724,0.26,-0.317124,0.0,-7.568014e-06,-0.10679565,0.10679565,1.0,2.0,0.6,0.48348674,4.3376017,0.15671615,2.8038633,1.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07020523,0.05020364,0.39289746,10.588153,6.472236,2.5529993,3.1324084,2.8197746,4.4764214,0.0244055,6.3807425,1.3713403,0.2674222,1.7603774,0.42315647,4.935772,2.0169187,1.4041044,5.329354,1.9384288,2.0770164,2.4741464,2.2104669,2.238898,3.817196
1,66,67,50,0,1.0,-0.14676133,0.28,-0.31577092,0.0,-7.82259e-06,-0.11098258,0.11098258,1.0,2.0,0.8,0.48604077,3.9677289,0.15850607,3.1249552,1.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07168469,0.049790826,0.40401408,11.038202,6.839879,2.5016565,3.657194,3.0703428,4.085458,0.52450085,5.4032702,1.0056956,0.0,1.7944634,0.4012022,4.9214287,2.0250711,1.3993534,5.329077,1.9377007,2.09739,2.3794613,2.198546,2.2436862,3.6871378
2,66,67,49,0,1.0,-0.06468465,0.26,-0.22847663,0.0,-6.759432e-06,-0.096201256,0.096201256,1.0,2.0,0.6,0.47186357,3.125957,0.109672055,2.5358975,1.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06622635,0.04855115,0.37932032,12.525368,8.2985115,1.4609694,3.9945793,2.2966316,2.900959,0.0,5.615291,1.082502,0.0,1.8323343,0.46197474,4.762579,2.025995,1.4412266,5.182867,1.936692,2.0577402,2.5761983,2.2246926,2.2169979,3.8961642
3,66,67,48,0,1.0,-0.020327687,0.28,-0.21907221,0.0,-7.793073e-06,-0.08124769,0.08124769,1.0,2.0,0.8,0.4334317,3.2511606,0.22138685,1.8561898,1.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07179556,0.04944615,0.40255022,12.006681,7.735823,2.0342367,3.7887301,2.0606985,2.5793006,1.6113368,5.5343804,1.1176058,0.0,1.7833438,0.5125139,4.675726,1.9983673,1.5342782,5.141897,1.9279375,2.0534403,2.4837322,2.2072332,2.2171237,3.767042
0,67,68,48,0,1.0,-0.1847449,0.26,-0.32694125,0.0,-7.2172543e-06,-0.117796406,0.117796406,1.0,2.0,0.6,0.49816865,4.3390455,0.15889348,2.9144678,1.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.06942663,0.050782558,0.39763707,10.607839,6.055247,3.1088042,3.3267753,2.3113248,4.71402,0.23885232,5.4807615,0.9480478,0.0,1.7688439,0.36212206,4.9982862,2.0349662,1.3966492,5.382839,1.9387841,2.0849698,2.4466865,2.213017,2.2442205,3.7876234
1,67,68,50,0,1.0,-0.1657626,0.28,-0.32303375,0.0,-7.869926e-06,-0.12272098,0.12272098,1.0,2.0,0.8,0.4968884,3.9550815,0.15917106,3.2252953,1.0,1.0,1.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.07147188,0.05036696,0.40945393,10.900228,6.835405,2.1413732,3.5391896,3.327649,4.0698786,0.5506623,5.1146774,0.77127886,0.0,1.7976489,0.3365293,4.9864464,2.0351527,1.3907171,5.386253,1.9392155,2.1049955,2.3479679,2.2003267,2.249605,3.6552296
2,67,68,49,0,1.0,-0.07537035,0.26,-0.22759314,0.0,-6.705056e-06,-0.107770495,0.107770495,1.0,2.0,0.6,0.47494572,3.121697,0.1106819,2.5020268,1.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.065899126,0.048997592,0.3842618,12.52965,8.488585,1.2323087,3.4787927,2.1354654,2.7510476,0.0,6.1767416,1.2564814,0.0,1.8299057,0.4025899,4.818757,2.0299883,1.4261806,5.231044,1.9374348,2.064319,2.5488362,2.2254164,2.2239332,3.8615112
