env,step,row,release_row,released,certified,k,gate_ok,can,contact,reward,r_adv,r_leash,r_bonus,r_act,r_soft,e_n_cm,e_xy_cm,dp_plate_cm,dr_plate_deg,dp_sponge_cm,dr_sponge_deg,within,plate_tilt_deg,gap_mm,coverage,travel_cm,success,died,die_kind,cross_any,dq_re_deg,done,F_L_thumb,F_L_index,F_L_middle,F_L_ring,F_L_pinky,F_R_thumb,F_R_index,F_R_middle,F_R_ring,F_R_pinky
3,11,12.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-8.902777e-05,0.0,-0.0,0.0,-8.902777e-05,-0.0,0.19298866,1.0951245,0.08881072,0.6489098,0.0488464,0.74860024,1.0,5.441793,-7.115036,0.13425925,1.9142522,0.0,0.0,0.0,0.0,0.0,0,17.333101,12.244575,1.9097998,4.0586853,3.7319818,14.229596,0.25820732,0.0,8.301394,2.0780828
0,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-8.4425155e-05,0.0,-0.0,0.0,-8.4425155e-05,-0.0,0.2695635,1.2579714,0.1189164,0.6667568,0.10049246,0.49732068,1.0,5.764188,-7.2550645,0.13425925,2.1017625,0.0,0.0,0.0,0.0,0.0,0,15.199124,8.860146,2.1014278,4.3143644,4.413026,15.219999,0.0,0.0,8.474862,0.67727184
1,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.8938305e-05,0.0,-0.0,0.0,-7.8938305e-05,-0.0,0.3543362,1.3853761,0.07927955,0.62306595,0.12264154,0.7295379,1.0,5.0995426,-5.436223,0.1388889,2.3014805,0.0,0.0,0.0,0.0,0.0,0,14.321969,8.309678,2.568951,3.3931005,4.8299904,12.612311,0.8852719,0.039423235,10.742857,0.49215528
2,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-5.7068453e-05,0.0,-0.0,0.0,-5.7068453e-05,-0.0,0.32966882,1.265583,0.078347296,0.64163214,0.11574405,0.4334096,1.0,4.789006,-6.5269785,0.13425925,2.346144,0.0,0.0,0.0,0.0,0.0,0,14.32376,8.7422,2.332265,3.75038,3.8194063,13.248556,0.7744683,0.18589689,8.268512,1.037934
3,12,13.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-9.099538e-05,0.0,-0.0,0.0,-9.099538e-05,-0.0,0.23486614,1.1644062,0.116864346,0.67839396,0.09279284,1.1750162,1.0,5.542558,-6.939031,0.1388889,2.070259,0.0,0.0,0.0,0.0,0.0,0,18.152824,12.871012,1.9986854,3.0524602,4.3225837,14.404148,0.15824337,0.0,8.596183,1.3418152
0,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.782315e-05,0.0,-0.0,0.0,-4.782315e-05,-0.0,0.3134802,1.3415676,0.15298203,0.7066489,0.14785239,0.6477026,1.0,6.105026,-7.253261,0.1388889,2.2613616,0.0,0.0,0.0,0.0,0.0,0,14.314913,11.1877165,1.7751265,3.2357278,4.4769464,14.734666,0.0,0.0,8.547335,1.0216331
1,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.9303093e-05,0.0,-0.0,0.0,-4.9303093e-05,-0.0,0.41183496,1.4966267,0.09014606,0.6549129,0.17720936,0.9354375,1.0,5.499466,-5.4658184,0.1388889,2.4834816,0.0,0.0,0.0,0.0,0.0,0,14.678972,8.743648,2.4035077,3.210321,5.255437,13.20985,0.44117546,0.0036712207,11.170555,0.0
2,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.572432e-05,0.0,-0.0,0.0,-4.572432e-05,-0.0,0.39126426,1.4096404,0.09888949,0.9091295,0.17543633,0.72415376,1.0,5.385578,-6.6259446,0.13425925,2.526608,0.0,0.0,0.0,0.0,0.0,0,14.28293,8.49866,2.4762237,3.6228387,4.652906,13.660147,0.56956786,0.25499704,8.315406,0.61821073
3,13,14.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-4.865348e-05,0.0,-0.0,0.0,-4.865348e-05,-0.0,0.29224867,1.2492596,0.13742253,0.813727,0.13090119,1.4105327,1.0,5.8436174,-6.849365,0.1388889,2.193504,0.0,0.0,0.0,0.0,0.0,0,16.46213,10.798442,1.6952443,3.3953185,4.2384653,13.940474,0.0,0.0,7.940177,1.9400512
0,14,15.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,-3.8522707e-05,0.0,-0.0,0.0,-3.8522707e-05,-0.0,0.35326332,1.4228158,0.15080936,0.7066489,0.18584989,0.7793353,1.0,6.3351207,-7.2607155,0.1388889,2.3726974,0.0,0.0,0.0,0.0,0.0,0,14.862984,9.187659,2.3376436,3.406038,5.108141,15.871611,0.0,0.0,9.645667,0.0
